afe_output_relative_time_ui,afe_output_pulse_v_per_pam_unit
401.375,2.2964945663234493e-05
401.5,2.295752714437948e-05
401.625,2.2950114656209954e-05
401.74999999999994,2.294270819215362e-05
401.87499999999994,2.2935307745647203e-05
401.99999999999994,2.292791331013675e-05
402.1250000000001,2.2920524879077783e-05
402.25000000000006,2.2913142445934828e-05
402.37500000000006,2.2905766004181833e-05
402.50000000000006,2.289839554730192e-05
402.625,2.289103106878755e-05
402.75,2.288367256213994e-05
402.875,2.2876320020869866e-05
403.0,2.2868973438496994e-05
403.12499999999994,2.286163280855007e-05
403.24999999999994,2.285429812456707e-05
403.37499999999994,2.284696938009472e-05
403.5000000000001,2.2839646568689315e-05
403.62500000000006,2.2832329683915965e-05
403.75000000000006,2.282501871934878e-05
403.87500000000006,2.2817713668571063e-05
404.0,2.2810414525175345e-05
404.125,2.2803121282762813e-05
404.25,2.2795833934944023e-05
404.375,2.2788552475338538e-05
404.49999999999994,2.2781276897574647e-05
404.62499999999994,2.2774007195289922e-05
404.74999999999994,2.276674336213082e-05
404.8750000000001,2.2759485391752745e-05
405.00000000000006,2.275223327781978e-05
405.12500000000006,2.274498701400525e-05
405.25000000000006,2.273774659399105e-05
405.375,2.2730512011467913e-05
405.5,2.272328326013545e-05
405.625,2.2716060333701923e-05
405.74999999999994,2.2708843225884588e-05
405.87499999999994,2.2701631930409136e-05
405.99999999999994,2.2694426441010433e-05
406.12499999999994,2.26872267514319e-05
406.2500000000001,2.268003285542581e-05
406.37500000000006,2.2672844746753453e-05
406.50000000000006,2.2665662419184427e-05
406.62500000000006,2.2658485866497414e-05
406.75,2.2651315082479402e-05
406.875,2.2644150060926655e-05
407.0,2.2636990795643373e-05
407.12499999999994,2.2629837280443206e-05
407.24999999999994,2.2622689509147614e-05
407.37499999999994,2.2615547475587525e-05
407.49999999999994,2.260841117360193e-05
407.62500000000006,2.260128059703911e-05
407.75000000000006,2.2594155739755318e-05
407.87500000000006,2.2587036595615216e-05
408.00000000000006,2.2579923158492526e-05
408.125,2.2572815422268855e-05
408.25,2.2565713380835163e-05
408.375,2.2558617028089697e-05
408.49999999999994,2.2551526357940372e-05
408.62499999999994,2.2544441364302527e-05
408.74999999999994,2.2537362041100768e-05
408.8749999999999,2.2530288382268036e-05
409.00000000000006,2.2523220381745348e-05
409.12500000000006,2.2516158033482618e-05
409.25000000000006,2.250910133143773e-05
409.37500000000006,2.2502050269577542e-05
409.5,2.2495004841876748e-05
409.625,2.2487965042318647e-05
409.75,2.2480930864894906e-05
409.87499999999994,2.2473902303605618e-05
409.99999999999994,2.2466879352459187e-05
410.12499999999994,2.2459862005472047e-05
410.2500000000001,2.2452850256669106e-05
410.37500000000006,2.2445844100083405e-05
410.50000000000006,2.2438843529756313e-05
410.62500000000006,2.243184853973727e-05
410.75,2.2424859124084147e-05
410.875,2.241787527686285e-05
411.0,2.2410896992147724e-05
411.125,2.240392426402115e-05
411.24999999999994,2.2396957086573864e-05
411.37499999999994,2.2389995453904818e-05
411.49999999999994,2.238303936012097e-05
411.6250000000001,2.237608879933763e-05
411.75000000000006,2.236914376567817e-05
411.87500000000006,2.2362204253273898e-05
412.00000000000006,2.2355270256264486e-05
412.125,2.234834176879761e-05
412.25,2.2341418785029195e-05
412.375,2.2334501299122774e-05
412.5,2.2327589305250338e-05
412.62499999999994,2.232068279759194e-05
412.74999999999994,2.231378177033524e-05
412.87499999999994,2.2306886217676307e-05
413.0000000000001,2.2299996133818692e-05
413.12500000000006,2.22931115129744e-05
413.25000000000006,2.2286232349362738e-05
413.37500000000006,2.227935863721161e-05
413.5,2.227249037075622e-05
413.625,2.2265627544240095e-05
413.75,2.2258770151914674e-05
413.875,2.2251918188039514e-05
413.99999999999994,2.224507164688176e-05
414.12499999999994,2.2238230522716668e-05
414.24999999999994,2.2231394809827552e-05
414.3750000000001,2.222456450250515e-05
414.50000000000006,2.2217739595048593e-05
414.62500000000006,2.2210920081764188e-05
414.75000000000006,2.2204105956966616e-05
414.875,2.219729721497776e-05
415.0,2.2190493850127824e-05
415.125,2.218369585675428e-05
415.24999999999994,2.2176903229203164e-05
415.37499999999994,2.217011596182747e-05
415.49999999999994,2.216333404898795e-05
415.62499999999994,2.2156557485053478e-05
415.7500000000001,2.2149786264399912e-05
415.87500000000006,2.2143020381411224e-05
416.00000000000006,2.2136259830479082e-05
416.12500000000006,2.2129504606002695e-05
416.25,2.212275470238865e-05
416.375,2.2116010114051655e-05
416.5,2.2109270835414155e-05
416.62499999999994,2.210253686090583e-05
416.74999999999994,2.209580818496438e-05
416.87499999999994,2.208908480203534e-05
416.99999999999994,2.2082366706571196e-05
417.12500000000006,2.207565389303262e-05
417.25000000000006,2.2068946355887155e-05
417.37500000000006,2.206224408961039e-05
417.50000000000006,2.2055547088684896e-05
417.625,2.2048855347600927e-05
417.75,2.204216886085632e-05
417.875,2.2035487622956053e-05
417.99999999999994,2.2028811628413122e-05
418.12499999999994,2.202214087174766e-05
418.24999999999994,2.20154753474874e-05
418.3749999999999,2.2008815050167515e-05
418.50000000000006,2.200215997433093e-05
418.62500000000006,2.1995510114527908e-05
418.75000000000006,2.1988865465316004e-05
418.87500000000006,2.1982226021260177e-05
419.0,2.1975591776932496e-05
419.125,2.1968962726912707e-05
419.25,2.1962338865787577e-05
419.37499999999994,2.1955720188151407e-05
419.49999999999994,2.1949106688605622e-05
419.62499999999994,2.1942498361759047e-05
419.7500000000001,2.1935895202227762e-05
419.87500000000006,2.1929297204635254e-05
420.00000000000006,2.1922704363612257e-05
420.12500000000006,2.191611667379693e-05
420.25,2.190953412983454e-05
420.375,2.190295672637786e-05
420.5,2.1896384458086523e-05
420.625,2.1889817319627725e-05
420.74999999999994,2.1883255305675737e-05
420.87499999999994,2.1876698410912032e-05
420.99999999999994,2.1870146630025175e-05
421.1250000000001,2.186359995771081e-05
421.25000000000006,2.185705838867201e-05
421.37500000000006,2.185052191761883e-05
421.50000000000006,2.1843990539268465e-05
421.625,2.1837464248345358e-05
421.75,2.1830943039580924e-05
421.875,2.1824426907713847e-05
422.0,2.1817915847489936e-05
422.12499999999994,2.1811409853662038e-05
422.24999999999994,2.180490892098996e-05
422.37499999999994,2.1798413044240324e-05
422.5000000000001,2.1791922218187187e-05
422.62500000000006,2.1785436437611324e-05
422.75000000000006,2.1778955697300615e-05
422.87500000000006,2.1772479992049797e-05
423.0,2.17660093166609e-05
423.125,2.1759543665942705e-05
423.25,2.1753083034711543e-05
423.37499999999994,2.1746627417790287e-05
423.49999999999994,2.1740176810009117e-05
423.62499999999994,2.173373120620506e-05
423.74999999999994,2.1727290601222275e-05
423.8750000000001,2.1720854989911435e-05
424.00000000000006,2.1714424367130404e-05
424.12500000000006,2.1707998727743702e-05
424.25000000000006,2.17015780666224e-05
424.375,2.169516237864489e-05
424.5,2.1688751658696067e-05
424.625,2.1682345901667755e-05
424.74999999999994,2.167594510245853e-05
424.87499999999994,2.166954925597424e-05
424.99999999999994,2.166315835712705e-05
425.12499999999994,2.1656772400836278e-05
425.2500000000001,2.1650391382028096e-05
425.37500000000006,2.164401529563546e-05
425.50000000000006,2.163764413659794e-05
425.62500000000006,2.1631277899862027e-05
425.75,2.162491658038104e-05
425.875,2.1618560173114724e-05
426.0,2.1612208673029735e-05
426.12499999999994,2.1605862075099607e-05
426.24999999999994,2.1599520374304334e-05
426.37499999999994,2.15931835656308e-05
426.4999999999999,2.158685164407257e-05
426.62500000000006,2.1580524604629858e-05
426.75000000000006,2.1574202442309363e-05
426.87500000000006,2.156788515212479e-05
427.00000000000006,2.1561572729096126e-05
427.125,2.1555265168249957e-05
427.25,2.1548962464619634e-05
427.375,2.154266461324486e-05
427.49999999999994,2.153637160917202e-05
427.62499999999994,2.1530083447454088e-05
427.74999999999994,2.1523800123150736e-05
427.8750000000001,2.151752163132806e-05
428.00000000000006,2.1511247967059037e-05
428.12500000000006,2.1504979125422846e-05
428.25000000000006,2.1498715101505493e-05
428.37500000000006,2.149245589039944e-05
428.5,2.1486201487203855e-05
428.625,2.1479951887024185e-05
428.75,2.1473707084972502e-05
428.87499999999994,2.1467467076167266e-05
428.99999999999994,2.146123185573353e-05
429.12499999999994,2.1455001418802884e-05
429.2500000000001,2.144877576051327e-05
429.37500000000006,2.1442554876008997e-05
429.50000000000006,2.1436338760440915e-05
429.62500000000006,2.143012740896634e-05
429.75,2.1423920816749044e-05
429.875,2.141771897895909e-05
430.0,2.14115218907729e-05
430.125,2.140532954737326e-05
430.24999999999994,2.139914194394921e-05
430.37499999999994,2.1392959075696276e-05
430.49999999999994,2.1386780937816104e-05
430.6250000000001,2.1380607525516743e-05
430.75000000000006,2.1374438834012378e-05
430.87500000000006,2.1368274858523697e-05
431.00000000000006,2.136211559427777e-05
431.125,2.1355961036508282e-05
431.25,2.1349811180454627e-05
431.375,2.1343666021363337e-05
431.5,2.1337525554486506e-05
431.62499999999994,2.1331389775083093e-05
431.74999999999994,2.1325258678417906e-05
431.87499999999994,2.1319132259762157e-05
432.0000000000001,2.1313010514393034e-05
432.12500000000006,2.130689343759377e-05
432.25000000000006,2.130078102465417e-05
432.37500000000006,2.1294673270869987e-05
432.5,2.128857017154328e-05
432.625,2.1282471721982047e-05
432.75,2.1276377917500687e-05
432.87499999999994,2.1270288753419797e-05
432.99999999999994,2.1264204225066097e-05
433.12499999999994,2.125812432777264e-05
433.24999999999994,2.1252049056878537e-05
433.3750000000001,2.1245978407728728e-05
433.50000000000006,2.1239912375674642e-05
433.62500000000006,2.1233850956073545e-05
433.75000000000006,2.1227794144288973e-05
433.875,2.1221741935690425e-05
434.0,2.1215694325653402e-05
434.125,2.1209651309559328e-05
434.24999999999994,2.1203612882795984e-05
434.37499999999994,2.1197579040756895e-05
434.49999999999994,2.1191549778841983e-05
434.62499999999994,2.118552509245698e-05
434.75000000000006,2.1179504977013586e-05
434.87500000000006,2.117348942792964e-05
435.00000000000006,2.1167478440629023e-05
435.12500000000006,2.1161472010541654e-05
435.25,2.115547013310341e-05
435.375,2.114947280375613e-05
435.5,2.1143480017947592e-05
435.62499999999994,2.1137491771131654e-05
435.74999999999994,2.1131508058767892e-05
435.87499999999994,2.1125528876321767e-05
435.9999999999999,2.1119554219264786e-05
436.12500000000006,2.1113584083074217e-05
436.25000000000006,2.1107618463233093e-05
436.37500000000006,2.1101657355230528e-05
436.50000000000006,2.1095700754561177e-05
436.625,2.1089748656725932e-05
436.75,2.1083801057231494e-05
436.875,2.107785795159044e-05
436.99999999999994,2.1071919335321322e-05
437.12499999999994,2.1065985203948475e-05
437.24999999999994,2.1060055553002216e-05
437.3750000000001,2.1054130378018666e-05
437.50000000000006,2.104820967453988e-05
437.62500000000006,2.1042293438113424e-05
437.75000000000006,2.1036381664292818e-05
437.875,2.1030474348637226e-05
438.0,2.102457148671157e-05
438.125,2.101867307408622e-05
438.25,2.101277910633742e-05
438.37499999999994,2.1006889579047105e-05
438.49999999999994,2.1001004487802966e-05
438.62499999999994,2.0995123828198476e-05
438.7500000000001,2.09892475958329e-05
438.87500000000006,2.0983375786311257e-05
439.00000000000006,2.0977508395244393e-05
439.12500000000006,2.097164541824894e-05
439.25,2.0965786850946843e-05
439.375,2.0959932688966235e-05
439.5,2.095408292794071e-05
439.625,2.0948237563509178e-05
439.74999999999994,2.0942396591316225e-05
439.87499999999994,2.093656000701209e-05
439.99999999999994,2.093072780625274e-05
440.1250000000001,2.0924899984699566e-05
440.25000000000006,2.0919076538020087e-05
440.37500000000006,2.0913257461886813e-05
440.50000000000006,2.0907442751977955e-05
440.625,2.0901632403977877e-05
440.75,2.0895826413576002e-05
440.875,2.089002477646773e-05
441.0,2.0884227488353433e-05
441.12499999999994,2.0878434544939578e-05
441.24999999999994,2.0872645941937677e-05
441.37499999999994,2.0866861675065274e-05
441.5000000000001,2.0861081740045124e-05
441.62500000000006,2.085530613260544e-05
441.75000000000006,2.0849534848480303e-05
441.87500000000006,2.084376788340923e-05
442.0,2.083800523313693e-05
442.125,2.0832246893413855e-05
442.25,2.0826492859995915e-05
442.37499999999994,2.082074312864421e-05
442.49999999999994,2.081499769512564e-05
442.62499999999994,2.080925655521241e-05
442.74999999999994,2.0803519704681915e-05
442.8750000000001,2.0797787139317147e-05
443.00000000000006,2.079205885490671e-05
443.12500000000006,2.0786334847244334e-05
443.25000000000006,2.0780615112129195e-05
443.375,2.0774899645366038e-05
443.5,2.0769188442764845e-05
443.625,2.0763481500140917e-05
443.74999999999994,2.0757778813315035e-05
443.87499999999994,2.075208037811334e-05
443.99999999999994,2.0746386190367196e-05
444.12499999999994,2.074069624591341e-05
444.25000000000006,2.073501054059412e-05
444.37500000000006,2.0729329070256942e-05
444.50000000000006,2.0723651830754453e-05
444.62500000000006,2.071797881794502e-05
444.75,2.0712310027692054e-05
444.875,2.0706645455864332e-05
445.0,2.0700985098335893e-05
445.12499999999994,2.0695328950986073e-05
445.24999999999994,2.068967700969955e-05
445.37499999999994,2.068402927036609e-05
445.4999999999999,2.06783857288809e-05
445.62500000000006,2.0672746381144262e-05
445.75000000000006,2.0667111223061604e-05
445.87500000000006,2.0661480250543768e-05
446.00000000000006,2.0655853459506634e-05
446.125,2.0650230845871438e-05
446.25,2.0644612405564456e-05
446.375,2.0638998134517094e-05
446.49999999999994,2.063338802866615e-05
446.62499999999994,2.0627782083953383e-05
446.74999999999994,2.062218029632588e-05
446.8750000000001,2.0616582661735833e-05
447.00000000000006,2.061098917614049e-05
447.12500000000006,2.060539983550253e-05
447.25000000000006,2.0599814635790046e-05
447.375,2.0594233572975824e-05
447.5,2.058865664303864e-05
447.625,2.058308384196134e-05
447.75,2.0577515165732786e-05
447.87499999999994,2.0571950610345818e-05
447.99999999999994,2.056639017180005e-05
448.12499999999994,2.0560833846098692e-05
448.2500000000001,2.0555281629250403e-05
448.37500000000006,2.0549733517268907e-05
448.50000000000006,2.0544189506172207e-05
448.62500000000006,2.0538649591984528e-05
448.75,2.053311377073443e-05
448.875,2.0527582038456137e-05
449.0,2.0522054391187495e-05
449.125,2.0516530824972792e-05
449.24999999999994,2.051101133586066e-05
449.37499999999994,2.0505495919904898e-05
449.49999999999994,2.049998457316449e-05
449.6250000000001,2.0494477291703326e-05
449.75000000000006,2.0488974071590173e-05
449.87500000000006,2.0483474908898953e-05
450.00000000000006,2.0477979799708754e-05
450.125,2.047248874010337e-05
450.25,2.0467001726171688e-05
450.375,2.0461518754007743e-05
450.49999999999994,2.0456039819710367e-05
450.62499999999994,2.0450564919383288e-05
450.74999999999994,2.0445094049135275e-05
450.87499999999994,2.043962720507986e-05
451.0000000000001,2.0434164383335453e-05
451.12500000000006,2.0428705580025394e-05
451.25000000000006,2.0423250791277594e-05
451.37500000000006,2.041780001322487e-05
451.5,2.0412353242004997e-05
451.625,2.0406910473760337e-05
451.75,2.0401471704638288e-05
451.87499999999994,2.0396036930791056e-05
451.99999999999994,2.0390606148375833e-05
452.12499999999994,2.038517935355484e-05
452.24999999999994,2.0379756542495123e-05
452.3750000000001,2.037433771136871e-05
452.50000000000006,2.0368922856352398e-05
452.62500000000006,2.0363511973627987e-05
452.75000000000006,2.0358105059381876e-05
452.875,2.0352702109805344e-05
453.0,2.034730312109435e-05
453.125,2.034190808944945e-05
453.24999999999994,2.0336517011075976e-05
453.37499999999994,2.0331129882183946e-05
453.49999999999994,2.0325746698987966e-05
453.62499999999994,2.0320367457707808e-05
453.75000000000006,2.0314992154567568e-05
453.87500000000006,2.0309620785796498e-05
454.00000000000006,2.0304253347628457e-05
454.12500000000006,2.0298889836302147e-05
454.25,2.0293530248061076e-05
454.375,2.0288174579153494e-05
454.5,2.028282282583232e-05
454.62499999999994,2.0277474984355083e-05
454.74999999999994,2.0272131050984204e-05
454.87499999999994,2.0266791021986474e-05
455.0000000000001,2.0261454893633386e-05
455.12500000000006,2.0256122662201008e-05
455.25000000000006,2.0250794323970214e-05
455.37500000000006,2.0245469875226246e-05
455.50000000000006,2.024014931225948e-05
455.625,2.0234832631364582e-05
455.75,2.0229519828840847e-05
455.875,2.0224210900992442e-05
455.99999999999994,2.0218905844127913e-05
456.12499999999994,2.0213604654560716e-05
456.24999999999994,2.020830732860852e-05
456.3750000000001,2.0203013862593795e-05
456.50000000000006,2.0197724252843116e-05
456.62500000000006,2.0192438495688008e-05
456.75000000000006,2.0187156587464266e-05
456.875,2.0181878524512502e-05
457.0,2.017660430317805e-05
457.125,2.0171333919810724e-05
457.25,2.016606737076494e-05
457.37499999999994,2.0160804652400286e-05
457.49999999999994,2.0155545761080537e-05
457.62499999999994,2.0150290693174137e-05
457.7500000000001,2.01450394450542e-05
457.87500000000006,2.013979201309804e-05
458.00000000000006,2.0134548393687246e-05
458.12500000000006,2.0129308583207808e-05
458.25,2.012407257805032e-05
458.375,2.0118840374609215e-05
458.5,2.01136119692839e-05
458.625,2.010838735847804e-05
458.74999999999994,2.0103166538599863e-05
458.87499999999994,2.009794950606201e-05
458.99999999999994,2.0092736257281897e-05
459.1250000000001,2.0087526788681432e-05
459.25000000000006,2.008232109668687e-05
459.37500000000006,2.0077119177729003e-05
459.50000000000006,2.007192102824309e-05
459.625,2.006672664466875e-05
459.75,2.006153602345006e-05
459.875,2.005634916103548e-05
459.99999999999994,2.005116605387786e-05
460.12499999999994,2.004598669843437e-05
460.24999999999994,2.0040811091166674e-05
460.37499999999994,2.0035639228540702e-05
460.5000000000001,2.003047110702661e-05
460.62500000000006,2.002530672309885e-05
460.75000000000006,2.0020146073236407e-05
460.87500000000006,2.001498915392249e-05
461.0,2.0009835961644662e-05
461.125,2.0004686492894954e-05
461.25,1.9999540744169595e-05
461.37499999999994,1.9994398711969374e-05
461.49999999999994,1.9989260392799484e-05
461.62499999999994,1.9984125783169542e-05
461.74999999999994,1.9978994879593297e-05
461.87500000000006,1.9973867678588823e-05
462.00000000000006,1.9968744176678473e-05
462.12500000000006,1.9963624370388963e-05
462.25000000000006,1.9958508256251235e-05
462.375,1.9953395830800337e-05
462.5,1.9948287090575626e-05
462.625,1.994318203212069e-05
462.74999999999994,1.9938080651983455e-05
462.87499999999994,1.9932982946715906e-05
462.99999999999994,1.9927888912874316e-05
463.1249999999999,1.9922798547019396e-05
463.25000000000006,1.9917711845715656e-05
463.37500000000006,1.991262880553218e-05
463.50000000000006,1.990754942304207e-05
463.62500000000006,1.9902473694822662e-05
463.75,1.9897401617455688e-05
463.875,1.9892333187527477e-05
464.0,1.9887268401627876e-05
464.12499999999994,1.9882207256351015e-05
464.24999999999994,1.9877149748295784e-05
464.37499999999994,1.9872095874065128e-05
464.5000000000001,1.9867045630265867e-05
464.62500000000006,1.9861999013509235e-05
464.75000000000006,1.9856956020410268e-05
464.87500000000006,1.9851916647588268e-05
465.0,1.9846880891667026e-05
465.125,1.9841848749274254e-05
465.25,1.9836820217041697e-05
465.375,1.983179529160494e-05
465.49999999999994,1.982677396960426e-05
465.62499999999994,1.982175624768356e-05
465.74999999999994,1.98167421224912e-05
465.8750000000001,1.9811731590679093e-05
466.00000000000006,1.9806724648903623e-05
466.12500000000006,1.9801721293824946e-05
466.25000000000006,1.9796721522107436e-05
466.375,1.9791725330419764e-05
466.5,1.978673271543432e-05
466.625,1.9781743673827793e-05
466.75,1.9776758202280743e-05
466.87499999999994,1.9771776297478097e-05
466.99999999999994,1.97667979561087e-05
467.12499999999994,1.9761823174865538e-05
467.2500000000001,1.9756851950445682e-05
467.37500000000006,1.9751884279550294e-05
467.50000000000006,1.9746920158884486e-05
467.62500000000006,1.974195958515758e-05
467.75,1.9737002555082974e-05
467.875,1.973204906537776e-05
468.0,1.97270991127633e-05
468.125,1.9722152693964747e-05
468.24999999999994,1.9717209805711247e-05
468.37499999999994,1.9712270444735627e-05
468.49999999999994,1.9707334607774993e-05
468.6250000000001,1.9702402291570162e-05
468.75000000000006,1.9697473492865838e-05
468.87500000000006,1.969254820841099e-05
469.00000000000006,1.9687626434958044e-05
469.125,1.9682708169263867e-05
469.25,1.9677793408088914e-05
469.375,1.9672882148197928e-05
469.49999999999994,1.9667974386359304e-05
469.62499999999994,1.96630701193455e-05
469.74999999999994,1.965816934393299e-05
469.87499999999994,1.9653272056902234e-05
470.0000000000001,1.964837825503745e-05
470.12500000000006,1.9643487935126776e-05
470.25000000000006,1.9638601093962515e-05
470.37500000000006,1.963371772834057e-05
470.5,1.9628837835060972e-05
470.625,1.9623961410927494e-05
470.75,1.961908845274775e-05
470.87499999999994,1.9614218957333156e-05
470.99999999999994,1.9609352921499057e-05
471.12499999999994,1.96044903420646e-05
471.24999999999994,1.95996312158525e-05
471.37500000000006,1.9594775539689705e-05
471.50000000000006,1.9589923310406584e-05
471.62500000000006,1.9585074524837734e-05
471.75000000000006,1.958022917982132e-05
471.875,1.9575387272199628e-05
472.0,1.9570548798818727e-05
472.125,1.9565713756528416e-05
472.24999999999994,1.9560882142182525e-05
472.37499999999994,1.955605395263849e-05
472.49999999999994,1.9551229184757845e-05
472.6249999999999,1.954640783540547e-05
472.75000000000006,1.9541589901450114e-05
472.87500000000006,1.9536775379764065e-05
473.00000000000006,1.9531964267223377e-05
473.12500000000006,1.9527156560708165e-05
473.25,1.9522352257101794e-05
473.375,1.9517551353291825e-05
473.5,1.9512753846169287e-05
473.62499999999994,1.9507959732629233e-05
473.74999999999994,1.950316900957061e-05
473.87499999999994,1.949838167389591e-05
474.0000000000001,1.9493597722511783e-05
474.12500000000006,1.9488817152328032e-05
474.25000000000006,1.9484039960258754e-05
474.37500000000006,1.947926614322116e-05
474.5,1.947449569813648e-05
474.625,1.9469728621929518e-05
474.75,1.9464964911528593e-05
474.875,1.9460204563865928e-05
474.99999999999994,1.9455447575877235e-05
475.12499999999994,1.9450693944502415e-05
475.24999999999994,1.944594366668447e-05
475.3750000000001,1.944119673937048e-05
475.50000000000006,1.9436453159511206e-05
475.62500000000006,1.94317129240609e-05
475.75000000000006,1.9426976029977878e-05
475.875,1.942224247422352e-05
476.0,1.9417512253763154e-05
476.125,1.9412785365565292e-05
476.25,1.9408061806602508e-05
476.37499999999994,1.9403341573850598e-05
476.49999999999994,1.9398624664289048e-05
476.62499999999994,1.939391107490089e-05
476.7500000000001,1.938920080267273e-05
476.87500000000006,1.938449384459504e-05
477.00000000000006,1.937979019766174e-05
477.12500000000006,1.9375089858870514e-05
477.25,1.937039282522261e-05
477.375,1.9365699093722926e-05
477.5,1.936100866138014e-05
477.62499999999994,1.935632152520642e-05
477.74999999999994,1.935163768221744e-05
477.87499999999994,1.9346957129432596e-05
477.99999999999994,1.934227986387468e-05
478.1250000000001,1.933760588256988e-05
478.25000000000006,1.9332935182548033e-05
478.37500000000006,1.932826776084236e-05
478.50000000000006,1.932360361448931e-05
478.625,1.931894274052911e-05
478.75,1.9314285136005344e-05
478.875,1.930963079796557e-05
478.99999999999994,1.930497972346042e-05
479.12499999999994,1.9300331909544626e-05
479.24999999999994,1.9295687353276233e-05
479.37499999999994,1.9291046051717248e-05
479.5000000000001,1.9286408001932893e-05
479.62500000000006,1.928177320099186e-05
479.75000000000006,1.927714164596614e-05
479.87500000000006,1.927251333393135e-05
480.0,1.9267888261966067e-05
480.125,1.9263266427152823e-05
480.25,1.925864782657722e-05
480.37499999999994,1.925403245732818e-05
480.49999999999994,1.924942031649858e-05
480.62499999999994,1.924481140118436e-05
480.74999999999994,1.9240205708485458e-05
480.87500000000006,1.923560323550458e-05
481.00000000000006,1.9231003979348795e-05
481.12500000000006,1.9226407937127578e-05
481.25000000000006,1.9221815105954305e-05
481.375,1.9217225482945973e-05
481.5,1.9212639065222556e-05
481.625,1.9208055849907872e-05
481.74999999999994,1.9203475834128802e-05
481.87499999999994,1.919889901501597e-05
481.99999999999994,1.9194325389703242e-05
482.1249999999999,1.9189754955327944e-05
482.25000000000006,1.918518770903089e-05
482.37500000000006,1.9180623647955983e-05
482.50000000000006,1.9176062769250637e-05
482.62500000000006,1.9171505070065672e-05
482.75,1.91669505475552e-05
482.875,1.9162399198876524e-05
483.0,1.915785102119047e-05
483.12499999999994,1.9153306011661328e-05
483.24999999999994,1.9148764167456723e-05
483.37499999999994,1.9144225485747524e-05
483.5000000000001,1.913968996370816e-05
483.62500000000006,1.9135157598516054e-05
483.75000000000006,1.9130628387352398e-05
483.87500000000006,1.9126102327401302e-05
484.0,1.912157941585044e-05
484.125,1.911705964989056e-05
484.25,1.9112543026715756e-05
484.375,1.9108029543523563e-05
484.49999999999994,1.9103519197514646e-05
484.62499999999994,1.9099011985893297e-05
484.74999999999994,1.9094507905866627e-05
484.8750000000001,1.909000695464557e-05
485.00000000000006,1.908550912944392e-05
485.12500000000006,1.908101442747894e-05
485.25000000000006,1.9076522845970778e-05
485.375,1.907203438214338e-05
485.5,1.906754903322338e-05
485.625,1.906306679644114e-05
485.75,1.9058587669029836e-05
485.87499999999994,1.9054111648226377e-05
485.99999999999994,1.904963873127077e-05
486.12499999999994,1.9045168915406322e-05
486.2500000000001,1.9040702197879762e-05
486.37500000000006,1.9036238575940794e-05
486.50000000000006,1.9031778046842615e-05
486.62500000000006,1.9027320607841388e-05
486.75,1.902286625619674e-05
486.875,1.9018414989171468e-05
487.0,1.9013966804031095e-05
487.12499999999994,1.9009521698044963e-05
487.24999999999994,1.9005079668485268e-05
487.37499999999994,1.900064071262741e-05
487.49999999999994,1.8996204827750083e-05
487.6250000000001,1.8991772011134834e-05
487.75000000000006,1.8987342260067133e-05
487.87500000000006,1.898291557183465e-05
488.00000000000006,1.8978491943729005e-05
488.125,1.8974071373044507e-05
488.25,1.896965385707871e-05
488.375,1.8965239393132344e-05
488.49999999999994,1.896082797850917e-05
488.62499999999994,1.895641961051637e-05
488.74999999999994,1.895201428646362e-05
488.87499999999994,1.8947612003664496e-05
489.00000000000006,1.8943212759435485e-05
489.12500000000006,1.8938816551096183e-05
489.25000000000006,1.8934423375969606e-05
489.37500000000006,1.893003323138155e-05
489.5,1.8925646114661444e-05
489.625,1.8921262023141652e-05
489.75,1.891688095415756e-05
489.87499999999994,1.891250290504764e-05
489.99999999999994,1.890812787315352e-05
490.12499999999994,1.890375585581959e-05
490.2499999999999,1.8899386850393482e-05
490.37500000000006,1.8895020854225916e-05
490.50000000000006,1.8890657864670668e-05
490.62500000000006,1.8886297879084424e-05
490.75000000000006,1.8881940894827316e-05
490.875,1.887758690926229e-05
491.0,1.8873235919755456e-05
491.125,1.8868887923676157e-05
491.24999999999994,1.8864542918396564e-05
491.37499999999994,1.8860200901292112e-05
491.49999999999994,1.8855861869740996e-05
491.6250000000001,1.885152582112469e-05
491.75000000000006,1.8847192752827396e-05
491.87500000000006,1.8842862662236574e-05
492.00000000000006,1.883853554674257e-05
492.12500000000006,1.883421140373886e-05
492.25,1.8829890230622172e-05
492.375,1.8825572024792124e-05
492.5,1.8821256783651473e-05
492.62499999999994,1.881694450460584e-05
492.74999999999994,1.881263518506411e-05
492.87499999999994,1.8808328822437978e-05
493.0000000000001,1.8804025414142214e-05
493.12500000000006,1.87997249575943e-05
493.25000000000006,1.8795427450214824e-05
493.37500000000006,1.879113288942735e-05
493.5,1.8786841272658198e-05
493.625,1.8782552597336844e-05
493.75,1.8778266860895817e-05
493.875,1.877398406077033e-05
493.99999999999994,1.8769704194398722e-05
494.12499999999994,1.8765427259222428e-05
494.24999999999994,1.876115325268586e-05
494.3750000000001,1.8756882172236138e-05
494.50000000000006,1.875261401532364e-05
494.62500000000006,1.8748348779401587e-05
494.75000000000006,1.874408646192604e-05
494.875,1.873982706035631e-05
495.0,1.8735570572154458e-05
495.125,1.8731316994785548e-05
495.25,1.8727066325717375e-05
495.37499999999994,1.8722818562420914e-05
495.49999999999994,1.8718573702370013e-05
495.62499999999994,1.871433174304134e-05
495.7500000000001,1.8710092681914327e-05
495.87500000000006,1.8705856516471512e-05
