tx_relative_time_ui,tx_pulse_v_per_pam_unit,channel_relative_time_ui,channel_pulse_v_per_pam_unit
-997.4999999999999,-3.7137746364629554e-17,-1027.75,6.341366300291547e-06
-997.3749999999999,3.6847541430788507e-17,-1027.625,6.341344954609863e-06
-997.25,-3.7622183749453285e-17,-1027.5,6.3413238259421404e-06
-997.125,3.725674575662356e-17,-1027.375,6.341302913051205e-06
-997.0,-3.784814640412393e-17,-1027.25,6.341282200132955e-06
-996.875,3.771416405188032e-17,-1027.1250000000002,6.341261546693811e-06
-996.75,-3.8162077421513383e-17,-1027.0000000000002,6.341240052446745e-06
-996.6249999999999,3.811019539204362e-17,-1026.875,6.341213397488477e-06
-996.4999999999999,-3.8034075212867254e-17,-1026.75,6.341165501210713e-06
-996.3749999999999,3.881664525120226e-17,-1026.625,6.3410484377008505e-06
-996.2499999999999,-3.843929886642125e-17,-1026.5,6.3407446325479586e-06
-996.1249999999999,3.9145058329621386e-17,-1026.375,6.340010824984792e-06
-995.9999999999999,-3.870197407142368e-17,-1026.25,6.338413401524677e-06
-995.875,3.9601835921794927e-17,-1026.125,6.335273901337693e-06
-995.75,-3.9033023726006765e-17,-1026.0,6.3296453056012365e-06
-995.625,3.992481082535391e-17,-1025.8750000000002,6.32033263966721e-06
-995.5,-3.975865875734363e-17,-1025.7500000000002,6.3059601314537765e-06
-995.375,3.992785117939414e-17,-1025.6250000000002,6.285077813504267e-06
-995.2499999999999,-4.004195827369375e-17,-1025.5,6.256295011090491e-06
-995.1249999999999,4.0414031289011916e-17,-1025.375,6.2184241893038705e-06
-994.9999999999999,-4.0452565787360914e-17,-1025.25,6.17061424523402e-06
-994.8749999999999,4.0422715258557165e-17,-1025.125,6.112449904196516e-06
-994.7499999999999,-4.109129868144878e-17,-1025.0,6.043997804807744e-06
-994.6249999999999,4.07433139617295e-17,-1024.875,5.965791247179654e-06
-994.5,-4.1480259333434766e-17,-1024.75,5.87876026101556e-06
-994.375,4.132831961387567e-17,-1024.625,5.784125275600307e-06
-994.25,-4.1505550882141823e-17,-1024.5000000000002,5.683277169944365e-06
-994.125,4.140341676191982e-17,-1024.3750000000002,5.577663895429052e-06
-993.9999999999999,-4.2341522723716156e-17,-1024.25,5.468697096946626e-06
-993.8749999999999,4.157949262430636e-17,-1024.125,5.357684612723734e-06
-993.7499999999999,-4.2385127818540584e-17,-1024.0,5.245788708341681e-06
-993.6249999999999,4.25032612144718e-17,-1023.875,5.134006236158679e-06
-993.4999999999999,-4.2214422183296744e-17,-1023.75,5.023165401707138e-06
-993.3749999999999,4.2800929897207615e-17,-1023.625,4.913933803036294e-06
-993.2499999999999,-4.2927318638370165e-17,-1023.5000000000001,4.8068331987625395e-06
-993.125,4.3236988522721994e-17,-1023.3750000000001,4.702257537285035e-06
-993.0,-4.303091669767038e-17,-1023.2500000000001,4.600491830845325e-06
-992.875,4.347935691414522e-17,-1023.1250000000001,4.501730336532987e-06
-992.75,-4.383885187793757e-17,-1023.0000000000001,4.406093170671033e-06
-992.6249999999999,4.3648828245988644e-17,-1022.875,4.313640948032426e-06
-992.4999999999999,-4.464491949634664e-17,-1022.75,4.224387340493688e-06
-992.3749999999999,4.376162041779739e-17,-1022.625,4.138309632429867e-06
-992.2499999999999,-4.475159896369486e-17,-1022.5,4.055357448877516e-06
-992.1249999999999,4.392808399685648e-17,-1022.375,3.9754598759975114e-06
-991.9999999999999,-4.515911125022791e-17,-1022.25,3.8985312026404775e-06
-991.8749999999999,4.4552884677547363e-17,-1022.1250000000001,3.824475501403284e-06
-991.75,-4.521372626376203e-17,-1022.0000000000001,3.7531902470204404e-06
-991.625,4.4737626487281555e-17,-1021.8750000000001,3.6845691453067738e-06
-991.5,-4.529343144888308e-17,-1021.7500000000001,3.618504320717199e-06
-991.375,4.5416029898552426e-17,-1021.6250000000001,3.554887986908844e-06
-991.2499999999999,-4.575182950338625e-17,-1021.5,3.4936137034491995e-06
-991.1249999999999,4.6012638464849666e-17,-1021.375,3.434577303327896e-06
-990.9999999999999,-4.579155686338698e-17,-1021.25,3.3776775602177436e-06
-990.8749999999999,4.6632121821767906e-17,-1021.125,3.3228166512650185e-06
-990.7499999999999,-4.6034794430348477e-17,-1021.0,3.2699004603056398e-06
-990.6249999999999,4.667807067081946e-17,-1020.875,3.2188387574629127e-06
-990.5,-4.706901444696501e-17,-1020.7500000000001,3.169545283822632e-06
-990.375,4.648014568558234e-17,-1020.6250000000001,3.1219377639839186e-06
-990.25,-4.7563571171661805e-17,-1020.5000000000001,3.075937864537091e-06
-990.125,4.695996962046604e-17,-1020.3750000000001,3.0314711127080432e-06
-990.0,-4.785930684187354e-17,-1020.2500000000001,2.988466786348195e-06
-989.8749999999999,4.726047127789264e-17,-1020.125,2.9468577840113374e-06
-989.7499999999999,-4.821254915775536e-17,-1020.0,2.906580481913299e-06
-989.6249999999999,4.7746543347382656e-17,-1019.875,2.8675745830236903e-06
-989.4999999999999,-4.80735082755335e-17,-1019.75,2.829782962311049e-06
-989.3749999999999,4.863259772836317e-17,-1019.625,2.7931515111940868e-06
-989.2499999999999,-4.8180243050245433e-17,-1019.5000000000001,2.7576289834845218e-06
-989.125,4.874585844629014e-17,-1019.3750000000001,2.7231668445041244e-06
-989.0,-4.879568661214832e-17,-1019.2500000000001,2.68971912458667e-06
-988.875,4.8962180900287656e-17,-1019.1250000000001,2.6572422778060485e-06
-988.75,-4.940917144654984e-17,-1019.0000000000001,2.6256950464844526e-06
-988.625,4.9241108126035464e-17,-1018.8750000000001,2.595038331815267e-06
-988.4999999999999,-4.963739306426494e-17,-1018.75,2.5652350707623237e-06
-988.3749999999999,4.962680202981745e-17,-1018.625,2.5362501192731107e-06
-988.2499999999999,-5.021608824857576e-17,-1018.5,2.50805014174203e-06
-988.1249999999999,4.995958446751759e-17,-1018.375,2.480603506593631e-06
-987.9999999999999,-5.0422628743822686e-17,-1018.25,2.4538801878013264e-06
-987.8749999999999,5.0412932491323305e-17,-1018.1250000000001,2.4278516721249743e-06
-987.75,-5.063379095564588e-17,-1018.0000000000001,2.4024908718237687e-06
-987.625,5.075116453448568e-17,-1017.8750000000001,2.377772042589461e-06
-987.5,-5.1230546692883734e-17,-1017.7500000000001,2.3536707064390975e-06
-987.375,5.0961100957698893e-17,-1017.6250000000001,2.3301635793013276e-06
-987.25,-5.136699901677618e-17,-1017.5000000000001,2.30722850303722e-06
-987.1249999999999,5.1596184248206115e-17,-1017.375,2.284844381640291e-06
-986.9999999999999,-5.160120277883187e-17,-1017.25,2.2629911213678216e-06
-986.8749999999999,5.1974446259886674e-17,-1017.125,2.2416495745663634e-06
-986.7499999999999,-5.188427000735635e-17,-1017.0,2.220801486963928e-06
-986.6249999999999,5.227063985211564e-17,-1016.875,2.2004294482126457e-06
-986.4999999999999,-5.227240641522096e-17,-1016.7500000000001,2.1805168454758565e-06
-986.375,5.262913884909144e-17,-1016.6250000000001,2.161047819866277e-06
-986.25,-5.2679386705712927e-17,-1016.5000000000001,2.1420072255529976e-06
-986.125,5.287588844915797e-17,-1016.3750000000001,2.123380591363352e-06
-986.0,-5.3116063111067787e-17,-1016.2500000000001,2.1051540847200696e-06
-985.875,5.3251174844020987e-17,-1016.1250000000001,2.087314477761148e-06
-985.7499999999999,-5.349515688904342e-17,-1016.0,2.069849115501421e-06
-985.6249999999999,5.370999651322549e-17,-1015.875,2.0527458859022393e-06
-985.4999999999999,-5.372701883557655e-17,-1015.75,2.0359931917263693e-06
-985.3749999999999,5.405303324014575e-17,-1015.625,2.0195799240615184e-06
-985.2499999999999,-5.417116275866784e-17,-1015.5,2.003495437404815e-06
-985.1249999999999,5.4302726305553377e-17,-1015.3750000000001,1.987729526207354e-06
-985.0,-5.4631263926353473e-17,-1015.2500000000001,1.972272402784832e-06
-984.875,5.458192144476183e-17,-1015.1250000000001,1.9571146765063336e-06
-984.75,-5.4815271137665175e-17,-1015.0000000000001,1.9422473341799083e-06
-984.625,5.4867767907086666e-17,-1014.8750000000001,1.9276617215582173e-06
-984.5,-5.5468384783837185e-17,-1014.7500000000001,1.9133495258937006e-06
-984.3749999999999,5.5045926186325553e-17,-1014.625,1.8993027594766124e-06
-984.2499999999999,-5.584347566422267e-17,-1014.5,1.8855137440943142e-06
-984.1249999999999,5.5441818901357947e-17,-1014.375,1.8719750963541128e-06
-983.9999999999999,-5.605921917450947e-17,-1014.25,1.858679713816376e-06
-983.8749999999999,5.574609028449977e-17,-1014.125,1.84562076188721e-06
-983.7499999999999,-5.66936067647625e-17,-1014.0000000000001,1.8327916614242896e-06
-983.625,5.618534992837872e-17,-1013.8750000000001,1.8201860770123497e-06
-983.5,-5.676777151999006e-17,-1013.7500000000001,1.8077979058670638e-06
-983.375,5.667497154878442e-17,-1013.6250000000001,1.795621267330151e-06
-983.25,-5.703649399429669e-17,-1013.5000000000001,1.783650492919391e-06
-983.125,5.700272362200618e-17,-1013.3750000000001,1.7718801169012543e-06
-982.9999999999999,-5.7522799561364e-17,-1013.25,1.760304867353974e-06
-982.8749999999999,5.743629927879633e-17,-1013.125,1.748919657693288e-06
-982.7499999999999,-5.775535803016204e-17,-1013.0,1.7377195786331001e-06
-982.6249999999999,5.772908987066477e-17,-1012.875,1.7266998905558088e-06
-982.4999999999999,-5.820138513331538e-17,-1012.75,1.7158560162690133e-06
-982.3749999999999,5.795189802037065e-17,-1012.6250000000001,1.7051835341254525e-06
-982.25,-5.85864507262137e-17,-1012.5000000000001,1.6946781714866824e-06
-982.125,5.842771517250028e-17,-1012.3750000000001,1.6843357985097512e-06
-982.0,-5.875265192875239e-17,-1012.2500000000001,1.6741524222395712e-06
-981.875,5.880380162420658e-17,-1012.1250000000001,1.6641241809895692e-06
-981.7499999999999,-5.916065020198988e-17,-1012.0,1.6542473389942242e-06
-981.6249999999999,5.927760146893782e-17,-1011.875,1.6445182813191908e-06
-981.4999999999999,-5.932281992267836e-17,-1011.75,1.634933509013926e-06
-981.3749999999999,5.977120030297564e-17,-1011.625,1.6254896344947753e-06
-981.2499999999999,-5.972033312330485e-17,-1011.5,1.616183377144717e-06
-981.1249999999999,6.001516252668265e-17,-1011.3750000000001,1.6070115591191105e-06
-981.0,-6.012675504361889e-17,-1011.2500000000001,1.5979711013460785e-06
-980.875,6.047665680869148e-17,-1011.1250000000001,1.5890590197109567e-06
-980.75,-6.035187302022207e-17,-1011.0000000000001,1.5802724214155696e-06
-980.625,6.082187625328324e-17,-1010.8750000000001,1.5716085015027064e-06
-980.5,-6.088742339694526e-17,-1010.7500000000001,1.5630645395374063e-06
-980.3749999999999,6.099123696264444e-17,-1010.625,1.5546378964371456e-06
-980.2499999999999,-6.125989224145099e-17,-1010.5,1.5463260114426373e-06
-980.1249999999999,6.132473899319378e-17,-1010.375,1.5381263992229953e-06
-979.9999999999999,-6.166898986874185e-17,-1010.25,1.5300366471073748e-06
-979.8749999999999,6.159605783493178e-17,-1010.125,1.522054412437726e-06
-979.7499999999999,-6.188963655673303e-17,-1010.0000000000001,1.5141774200357288e-06
-979.625,6.199334582788166e-17,-1009.8750000000001,1.5064034597790143e-06
-979.5,-6.203119404808065e-17,-1009.7500000000001,1.4987303842804158e-06
-979.375,6.260610516801731e-17,-1009.6250000000001,1.491156106666209e-06
-979.25,-6.238615007022665e-17,-1009.5000000000001,1.4836785984473962e-06
-979.125,6.298641316441411e-17,-1009.3750000000001,1.4762958874804838e-06
-978.9999999999999,-6.28444688394681e-17,-1009.25,1.4690060560127478e-06
-978.8749999999999,6.31952336692822e-17,-1009.125,1.4618072388083904e-06
-978.7499999999999,-6.337435616711175e-17,-1009.0,1.4546976213515561e-06
-978.6249999999999,6.358763383906783e-17,-1008.875,1.4476754381224672e-06
-978.4999999999999,-6.370351800425148e-17,-1008.75,1.44073897094357e-06
-978.3749999999999,6.387791591784076e-17,-1008.6250000000001,1.4338865473918414e-06
-978.25,-6.394929320365099e-17,-1008.5000000000001,1.4271165392749814e-06
-978.125,6.423751361746518e-17,-1008.3750000000001,1.4204273611678644e-06
-978.0,-6.424380969235787e-17,-1008.2500000000001,1.4138174690068176e-06
-977.875,6.475960294028335e-17,-1008.1250000000001,1.4072853587389773e-06
-977.75,-6.4464645093851e-17,-1008.0000000000001,1.4008295650243035e-06
-977.6249999999999,6.505189387370277e-17,-1007.875,1.3944486599876929e-06
-977.4999999999999,-6.493074545872253e-17,-1007.75,1.3881412520195233e-06
-977.3749999999999,6.536242783092248e-17,-1007.625,1.3819059846213446e-06
-977.2499999999999,-6.542380012165463e-17,-1007.5,1.3757415352963404e-06
-977.1249999999999,6.573362500931349e-17,-1007.375,1.3696466144807106e-06
-976.9999999999999,-6.564880205515764e-17,-1007.2500000000001,1.3636199645159836e-06
-976.875,6.616363477578593e-17,-1007.1250000000001,1.357660358659136e-06
-976.75,-6.591117907188899e-17,-1007.0000000000001,1.351766600129586e-06
-976.625,6.680165162873136e-17,-1006.8750000000001,1.3459375211914959e-06
-976.5,-6.642837509664122e-17,-1006.7500000000001,1.3401719822690944e-06
-976.375,6.692546637511317e-17,-1006.6250000000001,1.3344688710950965e-06
-976.2499999999999,-6.659870284734691e-17,-1006.5,1.328827101888989e-06
-976.1249999999999,6.734634959680844e-17,-1006.375,1.3232456145656306e-06
-975.9999999999999,-6.697412298956017e-17,-1006.25,1.3177233739716695e-06
-975.8749999999999,6.752345184040868e-17,-1006.125,1.3122593691494471e-06
-975.7499999999999,-6.753170496000718e-17,-1006.0,1.3068526126266527e-06
-975.6249999999999,6.765982830666908e-17,-1005.8750000000001,1.3015021397309824e-06
-975.5,-6.768170743291143e-17,-1005.7500000000001,1.2962070079289907e-06
-975.375,6.823780540256545e-17,-1005.6250000000001,1.2909662961875387e-06
-975.25,-6.821661978971852e-17,-1005.5000000000001,1.2857791043575549e-06
-975.125,6.839732023796408e-17,-1005.3750000000001,1.2806445525788326e-06
-974.9999999999999,-6.869786448485247e-17,-1005.25,1.2755617807051646e-06
-974.8749999999999,6.871352838793714e-17,-1005.125,1.2705299477489851e-06
-974.7499999999999,-6.909800516524112e-17,-1005.0,1.2655482313448599e-06
-974.6249999999999,6.914228128448808e-17,-1004.875,1.2606158272308664e-06
-974.4999999999999,-6.944168246341269e-17,-1004.75,1.2557319487473026e-06
-974.3749999999999,6.952016437248485e-17,-1004.625,1.2508958263520234e-06
-974.2499999999999,-6.965020533835662e-17,-1004.5000000000001,1.2461067071518303e-06
-974.125,6.990077182894292e-17,-1004.3750000000001,1.2413638544492771e-06
-974.0,-7.006684852011988e-17,-1004.2500000000001,1.2366665473041943e-06
-973.875,7.01532876559457e-17,-1004.1250000000001,1.2320140801093946e-06
-973.75,-7.051101539747318e-17,-1004.0000000000001,1.2274057621802347e-06
-973.6249999999999,7.03779330229059e-17,-1003.875,1.2228409173572038e-06
-973.4999999999999,-7.092517638599404e-17,-1003.75,1.2183188836214245e-06
-973.3749999999999,7.07517195583726e-17,-1003.625,1.2138390127220348e-06
-973.2499999999999,-7.137054164642965e-17,-1003.5,1.2094006698158475e-06
-973.1249999999999,7.116272335876161e-17,-1003.375,1.205003233117663e-06
-972.9999999999999,-7.160165702110091e-17,-1003.25,1.2006460935622251e-06
-972.875,7.168393095874559e-17,-1003.1250000000001,1.1963286544760989e-06
-972.75,-7.181639479350019e-17,-1003.0000000000001,1.1920503312601837e-06
-972.625,7.192400659162644e-17,-1002.8750000000001,1.1878105510816823e-06
-972.5,-7.229631783496104e-17,-1002.7500000000001,1.1836087525755536e-06
-972.375,7.210583588549915e-17,-1002.6250000000001,1.1794443855552818e-06
-972.2499999999999,-7.28556464851594e-17,-1002.5,1.1753169107319734e-06
-972.1249999999999,7.243706586287084e-17,-1002.375,1.1712257994425044e-06
-971.9999999999999,-7.309052804159395e-17,-1002.25,1.1671705333852945e-06
-971.8749999999999,7.295248863986441e-17,-1002.125,1.163150604364401e-06
-971.7499999999999,-7.343999925140289e-17,-1002.0,1.1591655140407748e-06
-971.6249999999999,7.325953459616082e-17,-1001.8750000000001,1.1552147736912832e-06
-971.5,-7.37532453399807e-17,-1001.7500000000001,1.1512979039745224e-06
-971.375,7.383181002398279e-17,-1001.6250000000001,1.1474144347036634e-06
-971.25,-7.381486771584637e-17,-1001.5000000000001,1.143563904625885e-06
-971.125,7.430437438658125e-17,-1001.3750000000001,1.1397458612080833e-06
-971.0,-7.425502625948193e-17,-1001.2500000000001,1.1359598604288272e-06
-970.8749999999999,7.44293449808673e-17,-1001.125,1.1322054665763151e-06
-970.7499999999999,-7.469971592790704e-17,-1001.0,1.128482252052079e-06
-970.6249999999999,7.520475417350811e-17,-1000.875,1.1247897971802204e-06
-970.4999999999999,-7.467346185891453e-17,-1000.75,1.121127690022287e-06
-970.3749999999999,7.556536292307056e-17,-1000.625,1.117495526196851e-06
-970.2499999999999,-7.506906099203789e-17,-1000.5000000000001,1.113892908704528e-06
-970.125,7.59727560878406e-17,-1000.3750000000001,1.1103194477579133e-06
-970.0,-7.531756598051665e-17,-1000.2500000000001,1.1067747606160567e-06
-969.875,7.641261134053469e-17,-1000.1250000000001,1.1032584714234914e-06
-969.75,-7.568486951119692e-17,-1000.0000000000001,1.0997702110538576e-06
-969.625,7.641737204671831e-17,-999.8750000000001,1.0963096169576137e-06
-969.4999999999999,-7.625436708557618e-17,-999.75,1.0928763330139711e-06
-969.3749999999999,7.682270615214855e-17,-999.625,1.0894700093869332e-06
-969.2499999999999,-7.661375424964014e-17,-999.5,1.0860903023852378e-06
-969.1249999999999,7.721569960430382e-17,-999.375,1.0827368743256994e-06
-968.9999999999999,-7.698805305289034e-17,-999.25,1.0794093934005842e-06
-968.8749999999999,7.774048938747864e-17,-999.1250000000001,1.0761075335484365e-06
-968.75,-7.705216335280907e-17,-999.0000000000001,1.0728309743282804e-06
-968.625,7.805896911758544e-17,-998.8750000000001,1.069579400797118e-06
-968.5,-7.796401388076487e-17,-998.7500000000001,1.0663525033906245e-06
-968.375,7.814381123389717e-17,-998.6250000000001,1.0631499778070587e-06
-968.25,-7.830011686959798e-17,-998.5000000000001,1.0599715248940706e-06
-968.1249999999999,7.832730914752078e-17,-998.375,1.0568168505385464e-06
-967.9999999999999,-7.873563793111178e-17,-998.25,1.0536856655593475e-06
-967.8749999999999,7.848635941502295e-17,-998.125,1.0505776856025697e-06
-967.7499999999999,-7.936476277600297e-17,-998.0,1.0474926310396017e-06
-967.6249999999999,7.892205828676424e-17,-997.875,1.044430226867905e-06
-967.4999999999999,-7.914312310680026e-17,-997.7500000000001,1.041390202614159e-06
-967.375,7.96507301359442e-17,-997.6250000000001,1.0383722922398496e-06
-967.25,-7.951502526020808e-17,-997.5000000000001,1.0353762340493033e-06
-967.125,8.010663592369609e-17,-997.3750000000001,1.0324017705999093e-06
-967.0,-7.983711333050765e-17,-997.2500000000001,1.02944864861478e-06
-966.875,8.051080247144652e-17,-997.1250000000001,1.0265166188973374e-06
-966.7499999999999,-8.009301994403223e-17,-997.0,1.023605436248168e-06
-966.6249999999999,8.096949678327102e-17,-996.875,1.0207148593838383e-06
-966.4999999999999,-8.047196228591721e-17,-996.75,1.0178446508577992e-06
-966.3749999999999,8.114470323747473e-17,-996.625,1.0149945769830711e-06
-966.2499999999999,-8.090456703170857e-17,-996.5,1.0121644077569023e-06
-966.1249999999999,8.138087939877636e-17,-996.3750000000001,1.0093539167873446e-06
-966.0,-8.135064264900486e-17,-996.2500000000001,1.006562881221262e-06
-965.875,8.170173563946253e-17,-996.1250000000001,1.0037910816744792e-06
-965.75,-8.177079063638254e-17,-996.0000000000001,1.001038302163361e-06
-965.625,8.207236020207451e-17,-995.8750000000001,9.983043300379696e-07
-965.5,-8.213696097098264e-17,-995.7500000000001,9.955889559169688e-07
-965.3749999999999,8.233635331517282e-17,-995.625,9.928919736240067e-07
-965.2499999999999,-8.260521394932125e-17,-995.5,9.902131801256108e-07
-965.1249999999999,8.269875650641218e-17,-995.375,9.875523754703693e-07
-964.9999999999999,-8.292061372928587e-17,-995.25,9.849093627297368e-07
-964.8749999999999,8.313386592666402e-17,-995.125,9.822839479401996e-07
-964.7499999999999,-8.331534828935559e-17,-995.0000000000001,9.796759400466106e-07
-964.625,8.374414659424476e-17,-994.8750000000001,9.77085150847042e-07
-964.5,-8.345610995023586e-17,-994.7500000000001,9.745113949386976e-07
-964.375,8.418296114645327e-17,-994.6250000000001,9.719544896652342e-07
-964.25,-8.362178610117318e-17,-994.5000000000001,9.694142550651044e-07
-964.125,8.459543919982874e-17,-994.3750000000001,9.66890513821285e-07
-963.9999999999999,-8.400466376903956e-17,-994.25,9.64383091212036e-07
-963.8749999999999,8.489986476814427e-17,-994.125,9.61891815062656e-07
-963.7499999999999,-8.420015671144387e-17,-994.0,9.594165156984947e-07
-963.6249999999999,8.499002721322072e-17,-993.875,9.56957025898782e-07
-963.4999999999999,-8.493293028561766e-17,-993.75,9.545131808519738e-07
-963.375,8.524202326965337e-17,-993.6250000000001,9.52084818111378e-07
-963.25,-8.541380729379946e-17,-993.5000000000001,9.496717775522861e-07
-963.125,8.564406967723812e-17,-993.3750000000001,9.472739013300905e-07
-963.0,-8.567227756880947e-17,-993.2500000000001,9.448910338386237e-07
-962.875,8.598438525394666e-17,-993.1250000000001,9.425230216704761e-07
-962.75,-8.612485848987203e-17,-993.0000000000001,9.4016971357707e-07
-962.6249999999999,8.624475286543942e-17,-992.875,9.37830960430666e-07
-962.4999999999999,-8.650769899277198e-17,-992.75,9.355066151863427e-07
-962.3749999999999,8.671943651905097e-17,-992.625,9.331965328448492e-07
-962.2499999999999,-8.695268218106759e-17,-992.5,9.309005704171471e-07
-962.1249999999999,8.694499825349587e-17,-992.3750000000001,9.286185868884932e-07
-962.0,-8.732955534745238e-17,-992.2500000000001,9.263504431842755e-07
-961.875,8.731150998233688e-17,-992.1250000000001,9.240960021358971e-07
-961.75,-8.782427154610893e-17,-992.0000000000001,9.218551284477058e-07
-961.625,8.761748607227631e-17,-991.8750000000001,9.196276886645241e-07
-961.5,-8.810201089655314e-17,-991.7500000000001,9.174135511396813e-07
-961.3749999999999,8.798742750519447e-17,-991.625,9.152125860046814e-07
-961.2499999999999,-8.829392776268597e-17,-991.5,9.13024665137813e-07
-961.1249999999999,8.844706923867332e-17,-991.375,9.108496621348382e-07
-960.9999999999999,-8.87758758508538e-17,-991.25,9.086874522795692e-07
-960.8749999999999,8.878463816345035e-17,-991.125,9.065379125152694e-07
-960.7499999999999,-8.879899852811733e-17,-991.0000000000001,9.044009214169253e-07
-960.625,9.0703338871904e-17,-990.8750000000001,9.022763591634728e-07
-960.5,-8.699833809573744e-17,-990.7500000000001,9.001641075110088e-07
-960.375,9.164214887038413e-17,-990.6250000000001,8.980640497663952e-07
-960.25,-8.785193645693917e-17,-990.5000000000001,8.959760707615354e-07
-960.125,9.180898422706201e-17,-990.3750000000001,8.939000568279801e-07
-959.9999999999999,-8.804815634763777e-17,-990.25,8.918358957722471e-07
-959.8749999999999,9.229721030200898e-17,-990.125,8.897834768514803e-07
-959.7499999999999,-8.866984012260014e-17,-990.0,8.877426907495062e-07
-959.6249999999999,9.107419242654386e-17,-989.875,8.857134295536836e-07
-959.4999999999999,-9.152341619760876e-17,-989.75,8.836955867320132e-07
-959.3749999999999,9.054251859040239e-17,-989.6250000000001,8.81689057110577e-07
-959.25,-9.147316183857219e-17,-989.5000000000001,8.796937368515952e-07
-959.125,9.104795765929395e-17,-989.3750000000001,8.777095234319711e-07
-959.0,-9.196586349442306e-17,-989.2500000000001,8.757363156221008e-07
-958.875,9.126178810244919e-17,-989.1250000000001,8.737740134650759e-07
-958.7499999999999,-9.232231742562859e-17,-989.0,8.718225182565024e-07
-958.6249999999999,9.153144982095431e-17,-988.875,8.698817325244353e-07
-958.4999999999999,-9.241959124841367e-17,-988.75,8.679515600098752e-07
-958.3749999999999,9.235546304649701e-17,-988.625,8.660319056476593e-07
-958.2499999999999,-9.268614404477566e-17,-988.5,8.641226755476172e-07
-958.1249999999999,9.27872883128553e-17,-988.375,8.622237769760667e-07
-957.9999999999999,-9.307640927432497e-17,-988.2500000000001,8.603351183377705e-07
-957.875,9.314283301876374e-17,-988.1250000000001,8.584566091582136e-07
-957.75,-9.338801941032371e-17,-988.0000000000001,8.565881600661163e-07
-957.625,9.378007436662044e-17,-987.8750000000001,8.547296827764188e-07
-957.5,-9.377264329265234e-17,-987.7500000000001,8.528810900734333e-07
-957.3749999999999,9.379642896034672e-17,-987.625,8.510422957943691e-07
-957.2499999999999,-9.417630207429128e-17,-987.5,8.49213214813293e-07
-957.1249999999999,9.418997034081716e-17,-987.375,8.473937630252329e-07
-956.9999999999999,-9.441031814260363e-17,-987.25,8.455838573305805e-07
-956.8749999999999,9.463558962583394e-17,-987.125,8.437834156197567e-07
-956.7499999999999,-9.487633753166308e-17,-987.0,8.419923567583578e-07
-956.6249999999999,9.460562213886146e-17,-986.8750000000001,8.402106005724182e-07
-956.5,-9.574007834597365e-17,-986.7500000000001,8.384380678338753e-07
-956.375,9.481029988023758e-17,-986.6250000000001,8.366746802465253e-07
-956.25,-9.604091987381935e-17,-986.5000000000001,8.349203604319328e-07
-956.125,9.512150027102742e-17,-986.3750000000001,8.331750319158379e-07
-955.9999999999999,-9.647980774395695e-17,-986.25,8.314386191147355e-07
-955.8749999999999,9.54896371073342e-17,-986.125,8.297110473227265e-07
-955.7499999999999,-9.680985698045781e-17,-986.0,8.279922426984831e-07
-955.6249999999999,9.61059857844805e-17,-985.875,8.262821322525232e-07
-955.4999999999999,-9.65275617053153e-17,-985.75,8.24580643834793e-07
-955.3749999999999,9.692243995828964e-17,-985.625,8.228877061222995e-07
-955.2499999999999,-9.691800381451391e-17,-985.5000000000001,8.212032486072014e-07
-955.125,9.72878783000862e-17,-985.3750000000001,8.195272015847752e-07
-955.0,-9.712739020397882e-17,-985.2500000000001,8.178594961419936e-07
-954.875,9.776801198955238e-17,-985.1250000000001,8.162000641458898e-07
-954.75,-9.741177078076606e-17,-985.0000000000001,8.145488382324664e-07
-954.6249999999999,9.830187183916311e-17,-984.875,8.129057517956194e-07
-954.4999999999999,-9.782983069027408e-17,-984.75,8.112707389763139e-07
-954.3749999999999,9.839279288382451e-17,-984.625,8.096437346518503e-07
-954.2499999999999,-9.827771407590241e-17,-984.5,8.080246744255389e-07
-954.1249999999999,9.871929230186847e-17,-984.375,8.064134946162679e-07
-953.9999999999999,-9.882248364421632e-17,-984.2500000000001,8.048101322483994e-07
-953.875,9.894555967436714e-17,-984.1250000000001,8.032145250420097e-07
-953.75,-9.926370681195173e-17,-984.0000000000001,8.016266114029242e-07
-953.625,9.901983116303559e-17,-983.8750000000001,8.000463304131609e-07
-953.5,-9.970314589844741e-17,-983.7500000000001,7.984736218215138e-07
-953.375,9.949449902783719e-17,-983.6250000000001,7.969084260342895e-07
-953.2499999999999,-1.0004422071451341e-16,-983.5,7.953506841060837e-07
-953.1249999999999,9.989124644791702e-17,-983.375,7.93800337730926e-07
-952.9999999999999,-1.003800259105712e-16,-983.25,7.922573292334188e-07
-952.8749999999999,1.0040267892114527e-16,-983.125,7.907216015599509e-07
-952.7499999999999,-1.0047788669942648e-16,-983.0,7.891930982703387e-07
-952.6249999999999,1.014585971169527e-16,-982.8750000000001,7.876717635293994e-07
-952.5,-1.0036250377855217e-16,-982.7500000000001,7.861575420986085e-07
-952.375,1.0203280578994331e-16,-982.6250000000001,7.846503793280739e-07
-952.25,-1.0031816679949162e-16,-982.5000000000001,7.831502211485342e-07
-952.125,1.0252285520877477e-16,-982.3750000000001,7.81657014063494e-07
-952.0,-1.007906311869733e-16,-982.2500000000001,7.801707051414923e-07
-951.8749999999999,1.0271232475896026e-16,-982.125,7.786912420085425e-07
-951.7499999999999,-1.0128049635907813e-16,-982.0,7.772185728406557e-07
